Timestamp,Motor_ID,Voltage (V),Current (A),Power (kW),Frequency (Hz),Power Factor,Torque (Nm),RPM,Load (%),Temperature (°C),Humidity (%),Vibration (mm/s),Status
3/1/2022 11:45,MTR002,400,9.6,3.65,50,0.84,55,1384,41,44,50,5.1,High Vibration
3/1/2022 12:00,MTR002,410,15.3,5.96,50,0.83,45,1424,71,50,75,4.2,Overload
3/1/2022 12:15,MTR004,415,9.2,3.63,50,0.92,59,1406,53,55,56,2.3,Running
3/1/2022 12:30,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/1/2022 12:45,MTR001,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/1/2022 13:00,MTR002,420,11.2,4.47,50,0.88,44,1370,74,60,65,6.2,High Vibration
3/1/2022 13:15,MTR005,400,10.7,4.07,50,0.97,69,1367,55,61,67,1.9,Running
3/1/2022 13:30,MTR002,390,14.4,5.34,50,0.94,47,1364,41,47,67,6.1,High Vibration
3/1/2022 13:45,MTR004,390,11.1,4.11,50,0.89,49,1375,55,35,54,2.7,Running
3/1/2022 14:00,MTR002,410,15.4,6,50,0.88,53,1412,45,55,51,4,Overload
3/1/2022 14:15,MTR003,390,9.2,3.41,50,0.92,57,1497,52,60,59,5.1,High Vibration
3/1/2022 14:30,MTR001,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/1/2022 14:45,MTR002,390,9.9,3.67,50,0.94,58,1435,61,40,64,4.4,Running
3/1/2022 15:00,MTR005,410,13.4,5.22,50,0.89,59,1463,49,45,61,2.8,Running
3/1/2022 15:15,MTR002,410,15.8,6.15,50,0.97,47,1384,69,59,70,5.5,High Vibration
3/1/2022 15:30,MTR003,400,14.5,5.51,50,0.8,61,1499,82,50,65,5.6,High Vibration
3/1/2022 15:45,MTR001,400,15.2,5.78,50,0.82,66,1473,47,52,63,2.5,Overload
3/1/2022 16:00,MTR004,390,10.1,3.74,50,0.93,46,1476,50,61,53,6,High Vibration
3/1/2022 16:15,MTR003,390,10.5,3.89,50,0.88,40,1405,84,40,54,5.9,High Vibration
3/1/2022 16:30,MTR004,390,14.8,5.48,50,0.96,53,1389,55,52,57,5.6,High Vibration
3/1/2022 16:45,MTR003,390,14.8,5.48,50,0.85,57,1351,67,52,51,2.2,Overload
3/1/2022 17:00,MTR002,400,14.4,5.47,50,0.94,62,1442,46,39,61,5.5,High Vibration
3/1/2022 17:15,MTR004,400,9.8,3.72,50,0.97,68,1371,73,54,62,3.4,Running
3/1/2022 17:30,MTR004,400,13.3,5.05,50,0.81,56,1455,88,65,51,3.9,Running
3/1/2022 17:45,MTR004,380,12.6,4.55,50,0.95,70,1367,74,42,61,6.5,High Vibration
3/1/2022 18:00,MTR003,415,14.2,5.6,50,0.88,54,1430,74,35,51,6.2,High Vibration
3/1/2022 18:15,MTR005,390,14.8,5.48,50,0.92,40,1367,75,62,62,2.1,Overload
3/1/2022 18:30,MTR003,420,12,4.79,50,0.91,70,1458,72,41,61,2.4,Running
3/1/2022 18:45,MTR002,410,10.4,4.05,50,0.83,44,1375,71,37,69,3,Running
3/1/2022 19:00,MTR001,400,12.6,4.79,50,0.85,63,1366,86,45,51,3.5,Running
3/1/2022 19:15,MTR004,420,12.7,5.07,50,0.85,65,1357,43,65,55,6.2,High Vibration
3/1/2022 19:30,MTR005,380,14,5.05,50,0.96,48,1487,47,64,52,6.4,High Vibration
3/1/2022 19:45,MTR004,420,11.3,4.51,50,0.9,52,1432,70,40,63,6.1,High Vibration
3/1/2022 20:00,MTR005,420,12.4,4.95,50,0.87,57,1486,81,53,56,2,Running
3/1/2022 20:15,MTR003,400,10.5,3.99,50,0.83,50,1401,71,65,57,1.6,Running
3/1/2022 20:30,MTR005,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/1/2022 20:45,MTR003,400,10.2,3.88,50,0.83,49,1362,67,38,56,1.9,Running
3/1/2022 21:00,MTR003,380,11.4,4.12,50,0.86,41,1449,71,45,59,2,Running
3/1/2022 21:15,MTR005,380,13.2,4.77,50,0.97,50,1370,83,51,61,4.7,Running
3/1/2022 21:30,MTR001,420,12.6,5.03,50,0.98,63,1424,91,52,60,3.5,Load Increase
3/1/2022 21:45,MTR002,410,14.2,5.53,50,0.9,54,1478,69,46,54,2.8,Overload
3/1/2022 22:00,MTR003,380,10.5,3.79,50,0.86,43,1493,91,39,68,3.6,Load Increase
3/1/2022 22:15,MTR003,410,11.7,4.56,50,0.85,65,1483,96,58,70,4.6,Load Increase
3/1/2022 22:30,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/1/2022 22:45,MTR001,415,13.5,5.32,50,0.91,47,1411,86,61,54,4.9,Running
3/1/2022 23:00,MTR003,380,9.3,3.36,50,0.93,56,1361,97,55,63,3.2,Load Increase
3/1/2022 23:15,MTR003,410,10.8,4.21,50,0.88,70,1458,88,50,75,2.3,Running
3/1/2022 23:30,MTR004,415,16,6.31,50,0.9,48,1411,42,52,70,2.8,Overload
3/1/2022 23:45,MTR001,415,8.8,3.47,50,0.9,51,1369,95,62,72,4.5,Load Increase
3/2/2022 0:00,MTR002,420,15,5.99,50,0.96,68,1434,43,51,67,5.4,High Vibration
3/2/2022 0:15,MTR004,390,8.6,3.19,50,0.95,45,1417,76,36,55,5.6,High Vibration
3/2/2022 0:30,MTR004,380,14.8,5.34,50,0.98,66,1401,94,60,58,4,Overload
3/2/2022 0:45,MTR001,400,13.2,5.02,50,0.81,55,1420,40,41,53,3.2,Running
3/2/2022 1:00,MTR001,400,13.1,4.98,50,0.82,47,1418,40,45,65,1.9,Running
3/2/2022 1:15,MTR001,400,12.1,4.6,50,0.8,59,1363,85,41,74,2.5,Running
3/2/2022 1:30,MTR004,400,9.9,3.76,50,0.84,52,1456,60,60,52,5.3,High Vibration
3/2/2022 1:45,MTR004,420,15.6,6.22,50,0.9,61,1441,82,53,71,2.5,Overload
3/2/2022 2:00,MTR004,400,13.8,5.24,50,0.87,49,1465,62,40,68,3.9,Running
3/2/2022 2:15,MTR004,380,15.2,5.49,50,0.85,59,1474,66,48,73,2.6,Overload
3/2/2022 2:30,MTR004,380,12.8,4.62,50,0.87,48,1408,79,64,51,5.4,High Vibration
3/2/2022 2:45,MTR001,410,14,5.45,50,0.89,41,1352,54,61,71,2.1,Running
3/2/2022 3:00,MTR003,380,11.5,4.15,50,0.88,70,1365,45,57,58,2.2,Running
3/2/2022 3:15,MTR001,410,11.9,4.64,50,0.98,63,1477,44,43,69,6.4,High Vibration
3/2/2022 3:30,MTR001,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 3:45,MTR002,380,13.3,4.8,50,0.94,63,1364,65,51,65,4.2,Running
3/2/2022 4:00,MTR002,410,14.5,5.65,50,0.81,43,1354,56,43,75,2.5,Overload
3/2/2022 4:15,MTR003,410,9.2,3.58,50,0.88,65,1358,42,45,71,5.7,High Vibration
3/2/2022 4:30,MTR002,390,10.2,3.78,50,0.9,58,1386,61,62,57,5.6,High Vibration
3/2/2022 4:45,MTR004,410,10.1,3.93,50,0.92,53,1361,89,58,62,3.7,Running
3/2/2022 5:00,MTR003,390,13.5,5,50,0.81,58,1369,98,36,58,4.7,Load Increase
3/2/2022 5:15,MTR003,400,14.7,5.59,50,0.9,45,1409,68,53,66,2,Overload
3/2/2022 5:30,MTR004,415,12.4,4.89,50,0.84,51,1399,47,48,64,2.7,Running
3/2/2022 5:45,MTR001,410,15.1,5.88,50,0.86,48,1389,74,49,75,6.2,High Vibration
3/2/2022 6:00,MTR002,390,11.5,4.26,50,0.91,63,1401,90,49,65,5.6,High Vibration
3/2/2022 6:15,MTR005,415,11.4,4.49,50,0.84,46,1355,62,44,56,4.6,Running
3/2/2022 6:30,MTR004,380,13,4.69,50,0.9,68,1394,97,60,50,5.2,High Vibration
3/2/2022 6:45,MTR002,390,8.3,3.08,50,0.92,68,1496,100,56,53,2.1,Load Increase
3/2/2022 7:00,MTR002,415,13.5,5.32,50,0.95,45,1357,82,60,67,2.2,Running
3/2/2022 7:15,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 7:30,MTR001,390,10.6,3.93,50,0.87,68,1458,83,49,56,5.7,High Vibration
3/2/2022 7:45,MTR002,380,10.7,3.86,50,0.98,67,1474,55,48,65,2.1,Running
3/2/2022 8:00,MTR003,410,8.8,3.43,50,0.96,57,1393,62,46,71,4.5,Running
3/2/2022 8:15,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 8:30,MTR001,400,14.5,5.51,50,0.84,53,1452,42,48,54,4.1,Overload
3/2/2022 8:45,MTR001,380,8.1,2.92,50,0.92,47,1410,49,60,65,4.9,Running
3/2/2022 9:00,MTR005,415,12.1,4.77,50,0.89,43,1393,49,65,68,4.6,Running
3/2/2022 9:15,MTR001,410,10.8,4.21,50,0.96,63,1454,81,46,75,3.4,Running
3/2/2022 9:30,MTR004,415,15.3,6.03,50,0.87,58,1456,63,51,57,3.5,Overload
3/2/2022 9:45,MTR001,420,12,4.79,50,0.91,53,1500,53,51,65,6,High Vibration
3/2/2022 10:00,MTR003,380,10.4,3.75,50,0.85,49,1460,59,54,56,1.7,Running
3/2/2022 10:15,MTR002,390,12.7,4.71,50,0.94,47,1444,86,60,65,4.8,Running
3/2/2022 10:30,MTR005,390,16,5.93,50,0.81,69,1388,57,48,68,3.5,Overload
3/2/2022 10:45,MTR002,410,10,3.9,50,0.93,62,1477,51,60,54,5.5,High Vibration
3/2/2022 11:00,MTR001,400,15.3,5.81,50,0.84,63,1459,70,63,71,4.3,Overload
3/2/2022 11:15,MTR003,390,14.8,5.48,50,0.9,67,1455,67,48,65,2.7,Overload
3/2/2022 11:30,MTR003,415,10.5,4.14,50,0.89,58,1406,76,41,73,3.3,Running
3/2/2022 11:45,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 12:00,MTR001,380,10.6,3.83,50,0.81,51,1469,52,50,73,4.5,Running
3/2/2022 12:15,MTR001,400,10.2,3.88,50,0.94,40,1394,76,61,72,4.1,Running
3/2/2022 12:30,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 12:45,MTR005,415,14.2,5.6,50,0.84,42,1464,61,51,55,3.9,Overload
3/2/2022 13:00,MTR003,390,12.3,4.56,50,0.95,54,1432,61,36,58,1.7,Running
3/2/2022 13:15,MTR005,380,8.6,3.1,50,0.94,57,1486,61,52,72,5.4,High Vibration
3/2/2022 13:30,MTR004,400,13.4,5.09,50,0.8,42,1485,54,56,59,6,High Vibration
3/2/2022 13:45,MTR005,415,10.8,4.26,50,0.88,54,1435,75,60,53,6.1,High Vibration
3/2/2022 14:00,MTR001,380,11.7,4.22,50,0.8,65,1438,42,63,58,6,High Vibration
3/2/2022 14:15,MTR005,390,13,4.82,50,0.86,49,1462,73,51,73,4.4,Running
3/2/2022 14:30,MTR001,380,15.6,5.63,50,0.93,47,1446,89,38,52,6.4,High Vibration
3/2/2022 14:45,MTR001,410,15.7,6.12,50,0.8,64,1492,82,38,70,2.9,Overload
3/2/2022 15:00,MTR002,380,14.5,5.23,50,0.83,69,1428,62,63,72,4.9,Overload
3/2/2022 15:15,MTR004,415,9.8,3.86,50,0.88,50,1364,63,43,57,2.2,Running
3/2/2022 15:30,MTR004,390,9.5,3.52,50,0.95,54,1480,60,37,60,5.8,High Vibration
3/2/2022 15:45,MTR003,420,9,3.59,50,0.96,59,1397,99,38,65,3,Load Increase
3/2/2022 16:00,MTR005,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 16:15,MTR001,390,13.1,4.85,50,0.83,63,1399,71,48,75,3,Running
3/2/2022 16:30,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 16:45,MTR004,380,10.4,3.75,50,0.91,47,1481,79,53,54,3.4,Running
3/2/2022 17:00,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 17:15,MTR002,420,14.4,5.75,50,0.84,64,1454,40,36,70,1.6,Overload
3/2/2022 17:30,MTR001,415,14.2,5.6,50,0.95,68,1350,63,49,61,4.1,Overload
3/2/2022 17:45,MTR005,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 18:00,MTR001,400,12.3,4.67,50,0.89,45,1499,57,59,61,5.7,High Vibration
3/2/2022 18:15,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 18:30,MTR001,390,15.4,5.71,50,0.91,68,1374,64,45,59,3.6,Overload
3/2/2022 18:45,MTR003,410,12.2,4.75,50,0.97,56,1412,71,60,74,1.6,Running
3/2/2022 19:00,MTR004,415,14.4,5.68,50,0.84,49,1398,94,54,67,5.5,High Vibration
3/2/2022 19:15,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 19:30,MTR002,415,10.2,4.02,50,0.96,62,1407,80,56,73,3.9,Running
3/2/2022 19:45,MTR001,420,15.4,6.14,50,0.82,41,1443,57,51,50,2,Overload
3/2/2022 20:00,MTR004,380,14.6,5.27,50,0.94,65,1450,47,63,56,6.4,High Vibration
3/2/2022 20:15,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 20:30,MTR003,390,13.6,5.04,50,0.9,58,1418,88,53,65,2.3,Running
3/2/2022 20:45,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 21:00,MTR005,420,14.2,5.67,50,0.84,45,1468,95,62,55,4,Overload
3/2/2022 21:15,MTR005,400,12.5,4.75,50,0.81,46,1421,45,56,61,1.8,Running
3/2/2022 21:30,MTR003,380,15.5,5.6,50,0.81,51,1498,65,56,75,6.4,High Vibration
3/2/2022 21:45,MTR003,390,15.4,5.71,50,0.87,42,1354,57,39,50,1.8,Overload
3/2/2022 22:00,MTR004,390,13.9,5.15,50,0.89,47,1384,80,37,72,3.6,Running
3/2/2022 22:15,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/2/2022 22:30,MTR001,390,13.1,4.85,50,0.88,42,1469,76,57,55,3.2,Running
3/2/2022 22:45,MTR004,415,15,5.91,50,0.91,51,1442,70,46,53,5.1,High Vibration
3/2/2022 23:00,MTR004,415,11.7,4.61,50,0.83,60,1390,100,48,60,5,Load Increase
3/2/2022 23:15,MTR003,400,11.5,4.37,50,0.95,45,1357,50,42,67,4.7,Running
3/2/2022 23:30,MTR005,415,15.3,6.03,50,0.82,42,1409,70,37,70,4.5,Overload
3/2/2022 23:45,MTR002,400,9.4,3.57,50,0.92,51,1435,79,51,61,3.7,Running
3/3/2022 0:00,MTR002,420,10.2,4.07,50,0.94,56,1470,78,41,69,2,Running
3/3/2022 0:15,MTR002,420,13.9,5.55,50,0.82,56,1423,96,55,69,3.4,Load Increase
3/3/2022 0:30,MTR001,380,13.5,4.87,50,0.96,53,1453,48,50,69,6.1,High Vibration
3/3/2022 0:45,MTR004,410,9.3,3.62,50,0.88,44,1479,74,64,61,2.6,Running
3/3/2022 1:00,MTR001,390,10.9,4.04,50,0.92,70,1500,95,47,56,5.6,High Vibration
3/3/2022 1:15,MTR005,380,12.2,4.4,50,0.95,67,1364,52,56,64,2.8,Running
3/3/2022 1:30,MTR001,400,12.2,4.64,50,0.83,56,1447,59,36,66,3.6,Running
3/3/2022 1:45,MTR003,415,12.4,4.89,50,0.9,43,1482,43,40,72,3.5,Running
3/3/2022 2:00,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 2:15,MTR005,400,15.7,5.97,50,0.87,44,1369,83,55,69,5.8,High Vibration
3/3/2022 2:30,MTR001,380,16,5.78,50,0.82,62,1361,93,51,74,6.3,High Vibration
3/3/2022 2:45,MTR004,415,15,5.91,50,0.97,54,1481,91,43,62,2.6,Overload
3/3/2022 3:00,MTR005,380,15.9,5.74,50,0.95,67,1407,47,44,75,3.6,Overload
3/3/2022 3:15,MTR001,420,12.1,4.83,50,0.98,67,1405,46,45,61,5.5,High Vibration
3/3/2022 3:30,MTR001,410,14.1,5.49,50,0.89,62,1468,93,50,62,5,Overload
3/3/2022 3:45,MTR003,380,8.4,3.03,50,0.95,64,1386,74,54,55,3.7,Running
3/3/2022 4:00,MTR005,400,13,4.94,50,0.94,68,1439,76,38,65,5.3,High Vibration
3/3/2022 4:15,MTR003,400,14.7,5.59,50,0.89,42,1432,81,65,51,5.5,High Vibration
3/3/2022 4:30,MTR001,380,9.8,3.54,50,0.8,63,1434,97,51,52,5.8,High Vibration
3/3/2022 4:45,MTR005,415,8.3,3.27,50,0.91,47,1454,81,64,59,3.9,Running
3/3/2022 5:00,MTR004,400,14.4,5.47,50,0.88,55,1430,88,56,53,4.3,Overload
3/3/2022 5:15,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 5:30,MTR001,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 5:45,MTR001,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 6:00,MTR002,380,11.4,4.12,50,0.81,69,1477,83,59,53,5.3,High Vibration
3/3/2022 6:15,MTR001,400,8.9,3.38,50,0.85,59,1379,46,64,63,1.8,Running
3/3/2022 6:30,MTR001,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 6:45,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 7:00,MTR001,420,9.7,3.87,50,0.85,45,1474,85,57,73,4.9,Running
3/3/2022 7:15,MTR005,400,12.1,4.6,50,0.93,70,1405,85,37,62,2.3,Running
3/3/2022 7:30,MTR001,400,12.6,4.79,50,0.97,70,1410,60,37,54,6.1,High Vibration
3/3/2022 7:45,MTR004,410,14.2,5.53,50,0.82,70,1390,64,62,62,4.8,Overload
3/3/2022 8:00,MTR005,390,8.3,3.08,50,0.96,40,1394,82,35,51,4.5,Running
3/3/2022 8:15,MTR003,400,8.5,3.23,50,0.9,58,1441,90,63,62,2.9,Running
3/3/2022 8:30,MTR004,420,11.8,4.71,50,0.92,69,1415,86,43,55,3.9,Running
3/3/2022 8:45,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 9:00,MTR001,380,14.5,5.23,50,0.85,45,1437,95,50,59,1.6,Overload
3/3/2022 9:15,MTR003,390,10,3.71,50,0.97,66,1485,51,37,63,2,Running
3/3/2022 9:30,MTR001,380,11.1,4.01,50,0.89,44,1356,42,43,68,4.1,Running
3/3/2022 9:45,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 10:00,MTR002,380,9.2,3.32,50,0.82,44,1431,99,41,60,4.8,Load Increase
3/3/2022 10:15,MTR005,410,11.1,4.32,50,0.84,69,1417,93,61,69,2.8,Load Increase
3/3/2022 10:30,MTR003,420,12,4.79,50,0.9,65,1387,99,62,67,2.6,Load Increase
3/3/2022 10:45,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 11:00,MTR002,415,16,6.31,50,0.9,58,1406,86,64,54,3,Overload
3/3/2022 11:15,MTR004,410,8.8,3.43,50,0.82,57,1449,91,52,63,5.9,High Vibration
3/3/2022 11:30,MTR001,415,15.5,6.11,50,0.82,56,1467,51,59,60,2.2,Overload
3/3/2022 11:45,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 12:00,MTR004,400,12.6,4.79,50,0.81,63,1489,98,61,66,6.2,High Vibration
3/3/2022 12:15,MTR001,390,12.1,4.48,50,0.95,53,1357,45,54,53,6.3,High Vibration
3/3/2022 12:30,MTR005,400,12.8,4.86,50,0.84,61,1491,55,48,67,4.7,Running
3/3/2022 12:45,MTR002,390,10,3.71,50,0.89,65,1498,75,36,64,4.8,Running
3/3/2022 13:00,MTR005,400,11.4,4.33,50,0.86,65,1422,94,53,65,3.5,Load Increase
3/3/2022 13:15,MTR003,390,9.9,3.67,50,0.8,59,1394,52,44,60,5.9,High Vibration
3/3/2022 13:30,MTR002,415,15.6,6.15,50,0.83,45,1433,59,62,73,3.5,Overload
3/3/2022 13:45,MTR001,390,13.8,5.11,50,0.88,45,1393,73,43,62,6,High Vibration
3/3/2022 14:00,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 14:15,MTR004,415,14.5,5.72,50,0.98,61,1410,41,45,61,6,High Vibration
3/3/2022 14:30,MTR003,420,14.2,5.67,50,0.82,43,1446,83,55,50,4.5,Overload
3/3/2022 14:45,MTR002,380,15,5.42,50,0.95,57,1386,99,50,51,3.1,Overload
3/3/2022 15:00,MTR002,400,13,4.94,50,0.98,65,1397,40,41,75,5.1,High Vibration
3/3/2022 15:15,MTR001,410,8.2,3.19,50,0.88,45,1474,73,36,71,3.7,Running
3/3/2022 15:30,MTR002,420,12.3,4.91,50,0.82,63,1410,65,36,66,4.5,Running
3/3/2022 15:45,MTR001,380,8.4,3.03,50,0.87,43,1417,89,59,60,3.7,Running
3/3/2022 16:00,MTR005,400,11.8,4.48,50,0.83,42,1416,47,59,59,1.9,Running
3/3/2022 16:15,MTR004,400,14.7,5.59,50,0.97,54,1452,91,53,73,1.9,Overload
3/3/2022 16:30,MTR005,420,15.8,6.3,50,0.87,46,1446,87,54,71,6,High Vibration
3/3/2022 16:45,MTR002,420,14.6,5.83,50,0.87,51,1488,86,51,63,1.9,Overload
3/3/2022 17:00,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/3/2022 17:15,MTR004,380,10.3,3.72,50,0.85,50,1367,60,48,52,6.2,High Vibration
3/3/2022 17:30,MTR005,380,15,5.42,50,0.89,67,1407,63,42,67,3.2,Overload
3/3/2022 17:45,MTR002,380,13.4,4.84,50,0.86,67,1393,58,44,54,3.1,Running
3/3/2022 18:00,MTR001,380,11.7,4.22,50,0.96,57,1357,88,57,73,2.6,Running
3/3/2022 18:15,MTR005,410,15.2,5.92,50,0.86,66,1477,72,60,67,3.6,Overload
3/3/2022 18:30,MTR005,420,9.1,3.63,50,0.89,45,1485,59,44,69,3.9,Running
3/3/2022 18:45,MTR005,380,8.1,2.92,50,0.91,56,1497,71,54,64,4.4,Running
3/3/2022 19:00,MTR001,410,8.2,3.19,50,0.97,70,1441,88,61,59,6.1,High Vibration
3/3/2022 19:15,MTR003,400,12.2,4.64,50,0.88,48,1391,43,64,53,2.8,Running
3/3/2022 19:30,MTR005,400,15.2,5.78,50,0.91,59,1426,82,41,60,3.1,Overload
3/3/2022 19:45,MTR001,410,9.6,3.74,50,0.84,52,1443,91,47,58,3.7,Load Increase
3/3/2022 20:00,MTR001,415,10.6,4.18,50,0.93,67,1371,88,46,60,5,Running
3/3/2022 20:15,MTR004,400,11.3,4.29,50,0.83,69,1475,89,35,64,3.8,Running
3/3/2022 20:30,MTR003,390,14.4,5.34,50,0.89,70,1449,79,50,54,3.8,Overload
3/3/2022 20:45,MTR003,420,13,5.19,50,0.86,69,1470,83,47,50,1.6,Running
3/3/2022 21:00,MTR003,400,13.7,5.21,50,0.84,53,1402,67,45,57,3.2,Running
3/3/2022 21:15,MTR001,400,14.8,5.62,50,0.94,68,1410,79,63,70,4.6,Overload
3/3/2022 21:30,MTR003,400,13.2,5.02,50,0.9,68,1444,72,39,63,5.2,High Vibration
3/3/2022 21:45,MTR003,380,11.5,4.15,50,0.86,52,1454,71,38,51,3,Running
3/3/2022 22:00,MTR005,410,12.3,4.79,50,0.97,57,1403,78,50,64,3,Running
3/3/2022 22:15,MTR001,390,9.3,3.45,50,0.81,43,1500,60,62,68,2.2,Running
3/3/2022 22:30,MTR004,380,9.7,3.5,50,0.93,40,1368,64,56,58,3.7,Running
3/3/2022 22:45,MTR001,400,12.3,4.67,50,0.98,65,1424,93,63,58,1.8,Load Increase
3/3/2022 23:00,MTR005,390,9.1,3.37,50,0.98,60,1464,42,47,54,5,Running
3/3/2022 23:15,MTR003,410,11.3,4.4,50,0.9,52,1475,61,59,70,5.5,High Vibration
3/3/2022 23:30,MTR003,420,10.6,4.23,50,0.98,57,1494,67,52,53,4,Running
3/3/2022 23:45,MTR005,420,15.6,6.22,50,0.94,60,1425,60,58,50,1.7,Overload
3/4/2022 0:00,MTR001,390,13.4,4.96,50,0.94,59,1475,48,43,57,3.7,Running
3/4/2022 0:15,MTR004,415,12.1,4.77,50,0.96,60,1383,68,35,69,2.3,Running
3/4/2022 0:30,MTR005,390,9.9,3.67,50,0.83,64,1394,97,46,63,5.6,High Vibration
3/4/2022 0:45,MTR005,415,9,3.55,50,0.94,42,1369,89,36,51,2.5,Running
3/4/2022 1:00,MTR004,415,12.2,4.81,50,0.98,52,1384,93,50,75,1.6,Load Increase
3/4/2022 1:15,MTR002,390,9.4,3.48,50,0.98,53,1418,65,47,50,3.8,Running
3/4/2022 1:30,MTR002,410,9.6,3.74,50,0.83,45,1448,83,58,69,4.6,Running
3/4/2022 1:45,MTR005,390,14,5.19,50,0.92,46,1403,96,47,74,4.2,Load Increase
3/4/2022 2:00,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/4/2022 2:15,MTR003,400,15.7,5.97,50,0.87,65,1437,63,45,50,6.2,High Vibration
3/4/2022 2:30,MTR001,410,8.5,3.31,50,0.87,49,1467,64,59,73,3.9,Running
3/4/2022 2:45,MTR002,390,12.4,4.59,50,0.83,66,1355,92,51,51,5,Load Increase
3/4/2022 3:00,MTR002,400,9.8,3.72,50,0.81,56,1463,64,47,54,2,Running
3/4/2022 3:15,MTR004,400,8.6,3.27,50,0.89,40,1413,66,63,51,5.7,High Vibration
3/4/2022 3:30,MTR004,380,11.1,4.01,50,0.85,44,1435,53,38,50,4.4,Running
3/4/2022 3:45,MTR005,410,11.9,4.64,50,0.85,54,1473,86,60,62,5.9,High Vibration
3/4/2022 4:00,MTR003,420,9.4,3.75,50,0.91,46,1426,86,41,53,2.1,Running
3/4/2022 4:15,MTR002,415,11,4.34,50,0.84,53,1468,91,58,67,4.4,Load Increase
3/4/2022 4:30,MTR004,410,8.6,3.35,50,0.96,60,1352,69,44,52,2.5,Running
3/4/2022 4:45,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/4/2022 5:00,MTR001,400,12.1,4.6,50,0.9,65,1428,84,54,51,2,Running
3/4/2022 5:15,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/4/2022 5:30,MTR001,400,15.7,5.97,50,0.94,66,1495,73,43,66,2.5,Overload
3/4/2022 5:45,MTR001,420,13,5.19,50,0.87,51,1469,99,49,55,3.5,Load Increase
3/4/2022 6:00,MTR005,415,10,3.94,50,0.96,63,1460,85,43,60,1.8,Running
3/4/2022 6:15,MTR004,390,11.8,4.37,50,0.82,67,1364,55,63,70,2.2,Running
3/4/2022 6:30,MTR004,415,13,5.13,50,0.9,63,1391,90,49,67,4.7,Running
3/4/2022 6:45,MTR004,410,12.5,4.87,50,0.87,55,1394,60,39,69,2.4,Running
3/4/2022 7:00,MTR002,410,13.6,5.3,50,0.86,56,1491,91,58,53,2.6,Load Increase
3/4/2022 7:15,MTR001,380,9.1,3.29,50,0.92,63,1372,55,52,69,5.6,High Vibration
3/4/2022 7:30,MTR004,415,8.2,3.23,50,0.81,46,1391,87,41,70,5.2,High Vibration
3/4/2022 7:45,MTR004,400,11.7,4.45,50,0.96,67,1402,79,61,73,5,Running
3/4/2022 8:00,MTR004,420,14,5.59,50,0.86,61,1371,55,37,62,3.1,Running
3/4/2022 8:15,MTR001,390,9.5,3.52,50,0.82,48,1481,89,36,68,3.8,Running
3/4/2022 8:30,MTR001,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/4/2022 8:45,MTR005,415,13.8,5.44,50,0.81,53,1475,40,49,57,4,Running
3/4/2022 9:00,MTR001,415,8.1,3.19,50,0.87,51,1431,58,45,65,4,Running
